1659	28202	2610	2		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1660	28203	2610	3		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1661	29404	2898	6		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1662	27805	2512	1		61	\N	\N	2012-10-05 01:02:51	autobot_uscp-prd-lndt-1-1.local	
1663	27953	2553	7		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1664	27954	2553	8		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1665	28028	2574	1		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1666	28701	2726	4		61	\N	\N	2012-10-05 01:02:55	autobot_uscp-prd-lndt-1-1.local	
1667	28702	2726	5		61	\N	\N	2012-10-05 01:02:55	autobot_uscp-prd-lndt-1-1.local	
1668	28271	2635	7		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1669	28272	2635	8		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1670	28273	2636	1		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1671	30330	3104	4		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1672	30831	3200	6		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1673	30832	3200	7		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1674	30833	3200	8		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1675	29391	2897	1		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1676	29392	2897	2		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1677	29393	2897	3		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1678	29394	2897	4		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1679	30455	3127	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1680	30456	3127	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1681	30457	3127	3		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1682	32070	3243	5		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1683	32071	3243	6		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1684	32072	3243	7		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1685	32337	3289	4		61	\N	\N	2012-10-08 16:51:13	autobot_uscp-prd-lndt-1-2.local	
1686	32338	3289	5		61	\N	\N	2012-10-08 16:51:13	autobot_uscp-prd-lndt-1-2.local	
1687	32339	3289	6		61	\N	\N	2012-10-08 16:51:13	autobot_uscp-prd-lndt-1-2.local	
1688	28778	2752	1		61	\N	\N	2012-10-05 01:02:55	autobot_uscp-prd-lndt-1-1.local	
1689	30019	3013	7		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1690	30020	3013	8		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1691	30471	3129	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1692	30472	3129	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1693	27092	2315	1		61	\N	\N	2012-10-05 01:02:48	autobot_uscp-prd-lndt-1-1.local	
1694	27093	2315	2		61	\N	\N	2012-10-05 01:02:48	autobot_uscp-prd-lndt-1-1.local	
1695	29571	2929	1		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1696	29572	2929	2		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1697	30668	3162	5		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1698	30669	3162	6		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1699	30670	3162	7		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1700	30671	3162	8		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1701	30804	3195	2		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1702	30805	3195	3		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1703	30806	3195	4		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1704	30807	3195	5		61	\N	\N	2012-10-19 20:27:44	sajay_10.14.154.95	
1705	30136	3033	5		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1706	30137	3033	6		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1707	30594	3148	5		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1708	30595	3148	6		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1709	30712	3173	1		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1710	30713	3173	2		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1711	30714	3173	3		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1712	30715	3173	4		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1713	30082	3025	5		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1714	30083	3025	6		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1715	30084	3025	7		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1716	30085	3025	8		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1717	29395	2897	5		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1718	29396	2897	6		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1719	29397	2897	7		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1720	29398	2897	8		61	\N	\N	2012-10-05 01:02:57	autobot_uscp-prd-lndt-1-1.local	
1721	30672	3163	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1722	30673	3163	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1723	30674	3163	3		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1724	30675	3163	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1725	30487	3132	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1726	30488	3132	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1727	30489	3132	3		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1728	30490	3132	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1729	30808	3195	6		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1730	30809	3195	7		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1731	30810	3195	8		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1732	32515	3214	1		61	\N	\N	2012-10-09 02:03:06	autobot_uscp-prd-lndt-1-1.local	
1733	30491	3132	5		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1734	30492	3132	6		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1735	30493	3132	7		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1736	30494	3132	8		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1737	30960	3234	7		61	\N	\N	2012-10-05 21:21:04	autobot_uscp-prd-lndt-1-1.local	
1738	30961	3234	8		61	\N	\N	2012-10-05 21:21:04	autobot_uscp-prd-lndt-1-1.local	
1739	32098	3247	1		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1740	33511	2123	5		61	\N	\N	2012-10-16 23:13:04	autobot_uscp-prd-lndt-1-1.local	
1741	25723	2005	1		61	\N	\N	2012-10-05 01:02:43	autobot_uscp-prd-lndt-1-1.local	
1742	25724	2005	2		61	\N	\N	2012-10-05 01:02:43	autobot_uscp-prd-lndt-1-1.local	
1743	25725	2005	3		61	\N	\N	2012-10-05 01:02:43	autobot_uscp-prd-lndt-1-1.local	
1744	27861	2523	4		61	\N	\N	2012-10-05 01:02:51	autobot_uscp-prd-lndt-1-1.local	
1745	31942	3187	1		61	\N	\N	2012-10-05 22:00:08	autobot_uscp-prd-lndt-1-2.local	
1746	31943	3187	2		61	\N	\N	2012-10-05 22:00:08	autobot_uscp-prd-lndt-1-2.local	
1747	30410	3118	2		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1748	30411	3118	3		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1749	30412	3118	4		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1750	30520	3136	3		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1751	30521	3136	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1752	30522	3136	5		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1753	30537	3140	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1754	30538	3140	5		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1755	30573	3144	8		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1756	30577	3145	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1757	30578	3145	5		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1758	30579	3145	6		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1759	28159	2602	1		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1760	28160	2602	2		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1761	30192	3049	4		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1762	30410	3118	2		62	\N	\N	2012-10-22 17:41:56	autobot_uscp-prd-lndt-1-1.local	
1763	30411	3118	3		62	\N	\N	2012-10-22 17:41:56	autobot_uscp-prd-lndt-1-1.local	
1764	30412	3118	4		62	\N	\N	2012-10-22 17:41:56	autobot_uscp-prd-lndt-1-1.local	
1765	30520	3136	3		62	\N	\N	2012-10-22 17:42:45	autobot_uscp-prd-lndt-1-1.local	
1766	30521	3136	4		62	\N	\N	2012-10-22 17:42:45	autobot_uscp-prd-lndt-1-1.local	
1767	30522	3136	5		62	\N	\N	2012-10-22 17:42:45	autobot_uscp-prd-lndt-1-1.local	
1768	30537	3140	4		62	\N	\N	2012-10-22 17:43:33	autobot_uscp-prd-lndt-1-1.local	
1769	30538	3140	5		62	\N	\N	2012-10-22 17:43:33	autobot_uscp-prd-lndt-1-1.local	
1770	30573	3144	8		62	\N	\N	2012-10-22 17:43:33	autobot_uscp-prd-lndt-1-1.local	
1771	30577	3145	4		62	\N	\N	2012-10-22 17:44:59	autobot_uscp-prd-lndt-1-1.local	
1772	30578	3145	5		62	\N	\N	2012-10-22 17:44:59	autobot_uscp-prd-lndt-1-1.local	
1773	30579	3145	6		62	\N	\N	2012-10-22 17:44:59	autobot_uscp-prd-lndt-1-1.local	
1774	28159	2602	1		62	\N	\N	2012-10-22 17:46:01	autobot_uscp-prd-lndt-1-1.local	
1775	28160	2602	2		62	\N	\N	2012-10-22 17:46:01	autobot_uscp-prd-lndt-1-1.local	
1776	30192	3049	4		62	\N	\N	2012-10-22 17:46:01	autobot_uscp-prd-lndt-1-1.local	
1777	34004	3556	1		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1778	34005	3556	2		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1779	34006	3556	3		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1780	34007	3556	4		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1781	34008	3556	5		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1782	34009	3556	6		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1783	34010	3556	7		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1784	34011	3556	8		61	\N	\N	2012-10-19 02:03:55	autobot_uscp-prd-lndt-1-1.local	
1785	33432	3481	1		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1786	33433	3481	2		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1787	33434	3481	3		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1788	33435	3481	4		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1789	33765	3481	5		61	\N	\N	2012-10-16 23:13:05	autobot_uscp-prd-lndt-1-1.local	
1790	33437	3481	7		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1791	33438	3481	8		61	\N	\N	2012-10-16 18:03:40	autobot_uscp-prd-lndt-1-1.local	
1792	24215	1644	7		61	\N	\N	2012-10-05 01:02:38	autobot_uscp-prd-lndt-1-1.local	
1793	24216	1644	8		61	\N	\N	2012-10-05 01:02:38	autobot_uscp-prd-lndt-1-1.local	
1794	25435	1931	1		61	\N	\N	2012-10-05 01:02:42	autobot_uscp-prd-lndt-1-1.local	
1795	26502	2183	7		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1796	29629	2938	1		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1797	29630	2938	2		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1798	29631	2938	3		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1799	29632	2938	4		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1800	29633	2938	5		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1801	29634	2938	6		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1802	29635	2938	8		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1803	33538	2903	4		61	\N	\N	2012-10-16 23:13:04	autobot_uscp-prd-lndt-1-1.local	
1804	29793	2965	3		61	\N	\N	2012-10-05 01:02:59	autobot_uscp-prd-lndt-1-1.local	
1805	29794	2965	4		61	\N	\N	2012-10-05 01:02:59	autobot_uscp-prd-lndt-1-1.local	
1806	30076	3023	7		61	\N	\N	2012-10-05 01:03:00	autobot_uscp-prd-lndt-1-1.local	
1807	33538	2903	4		62	\N	\N	2012-10-22 21:14:41	autobot_uscp-prd-lndt-1-1.local	
1808	29793	2965	3		62	\N	\N	2012-10-22 21:14:42	autobot_uscp-prd-lndt-1-1.local	
1809	29794	2965	4		62	\N	\N	2012-10-22 21:14:42	autobot_uscp-prd-lndt-1-1.local	
1810	30076	3023	7		62	\N	\N	2012-10-22 21:14:42	autobot_uscp-prd-lndt-1-1.local	
1811	26531	2189	8		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1812	26547	2192	1		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1813	26548	2192	2		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1814	26549	2192	3		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1815	29624	2937	4		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1816	30204	3051	6		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1817	30205	3051	7		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1818	26531	2189	8		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1819	26547	2192	1		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1820	26548	2192	2		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1821	26549	2192	3		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1822	29624	2937	4		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1823	30204	3051	6		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1824	30205	3051	7		62	\N	\N	2012-10-22 21:20:53	autobot_uscp-prd-lndt-1-1.local	
1825	26274	2131	6		61	\N	\N	2012-10-05 01:02:45	autobot_uscp-prd-lndt-1-1.local	
1826	29579	2930	1		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1827	29580	2930	2		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1828	1588	3044	6		47	\N	\N	2012-09-29 01:17:50	tmcsherry_10.14.154.94	
1829	1589	3044	7		47	\N	\N	2012-09-29 01:17:50	tmcsherry_10.14.154.94	
1830	30463	3128	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1831	30464	3128	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1832	30741	3179	7		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1833	25129	1859	5		61	\N	\N	2012-10-05 01:02:41	autobot_uscp-prd-lndt-1-1.local	
1834	28681	2723	5		61	\N	\N	2012-10-05 01:02:54	autobot_uscp-prd-lndt-1-1.local	
1835	28682	2723	6		61	\N	\N	2012-10-05 01:02:54	autobot_uscp-prd-lndt-1-1.local	
1836	25129	1859	5		62	\N	\N	2012-10-22 22:00:22	autobot_uscp-prd-lndt-1-1.local	
1837	28681	2723	5		62	\N	\N	2012-10-22 22:00:22	autobot_uscp-prd-lndt-1-1.local	
1838	28682	2723	6		62	\N	\N	2012-10-22 22:00:22	autobot_uscp-prd-lndt-1-1.local	
1839	30781	3190	3		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1840	30782	3190	4		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1841	30783	3190	5		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1842	30781	3190	3	0.26668200	61	\N	\N	2012-10-22 22:01:53	amaroo_10.14.154.88	
1843	30782	3190	4	0.26668200	61	\N	\N	2012-10-22 22:01:53	amaroo_10.14.154.88	
1844	30783	3190	5	0.26668200	61	\N	\N	2012-10-22 22:01:53	amaroo_10.14.154.88	
1845	30781	3190	3	0.26668200	62	\N	\N	2012-10-22 22:03:38	amaroo_10.14.154.88	
1846	30782	3190	4	0.26668200	62	\N	\N	2012-10-22 22:03:38	amaroo_10.14.154.88	
1847	30783	3190	5	0.26668200	62	\N	\N	2012-10-22 22:03:38	amaroo_10.14.154.88	
1848	30781	3190	3	0.26668200	61	\N	\N	2012-10-22 22:03:40	amaroo_10.14.154.88	
1849	30782	3190	4	0.26668200	61	\N	\N	2012-10-22 22:03:40	amaroo_10.14.154.88	
1850	30783	3190	5	0.26668200	61	\N	\N	2012-10-22 22:03:40	amaroo_10.14.154.88	
1851	26496	2183	1		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1852	26550	2192	4		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1853	26551	2192	5		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1854	29625	2937	5		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1855	29626	2937	6		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1856	29627	2937	7		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1857	30206	3051	8		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1858	26496	2183	1	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1859	26550	2192	4	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1860	26551	2192	5	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1861	29625	2937	5	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1862	29626	2937	6	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1863	29627	2937	7	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1864	30206	3051	8	0.26481900	61	\N	\N	2012-10-22 22:05:22	amaroo_10.14.154.88	
1865	26496	2183	1	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1866	26550	2192	4	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1867	26551	2192	5	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1868	29625	2937	5	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1869	29626	2937	6	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1870	29627	2937	7	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1871	30206	3051	8	0.26481900	62	\N	\N	2012-10-22 22:05:45	amaroo_10.14.154.88	
1872	26496	2183	1	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1873	26550	2192	4	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1874	26551	2192	5	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1875	29625	2937	5	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1876	29626	2937	6	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1877	29627	2937	7	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1878	30206	3051	8	0.26481900	61	\N	\N	2012-10-22 22:05:49	amaroo_10.14.154.88	
1879	30906	3220	1		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1880	30907	3220	2		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1881	32871	3394	8		61	\N	\N	2012-10-12 16:03:26	autobot_uscp-prd-lndt-1-1.local	
1882	26427	2167	3		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1883	26904	2274	1		61	\N	\N	2012-10-05 01:02:47	autobot_uscp-prd-lndt-1-1.local	
1884	26905	2274	2		61	\N	\N	2012-10-05 01:02:47	autobot_uscp-prd-lndt-1-1.local	
1885	26273	2131	5		61	\N	\N	2012-10-05 01:02:45	autobot_uscp-prd-lndt-1-1.local	
1886	29601	2934	5		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1887	29602	2934	6		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1888	28265	2635	1		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1889	28266	2635	2		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1890	28267	2635	3		61	\N	\N	2012-10-05 01:02:53	autobot_uscp-prd-lndt-1-1.local	
1891	30374	3111	1		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1892	30447	3126	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1893	33263	3453	1		61	\N	\N	2012-10-15 08:04:15	autobot_uscp-prd-lndt-1-1.local	
1894	33264	3453	2		61	\N	\N	2012-10-15 08:04:15	autobot_uscp-prd-lndt-1-1.local	
1895	33265	3453	3		61	\N	\N	2012-10-15 08:04:15	autobot_uscp-prd-lndt-1-1.local	
1896	28150	2600	8		61	\N	\N	2012-10-05 01:02:52	autobot_uscp-prd-lndt-1-1.local	
1897	30438	3124	8		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1898	30827	3200	2		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1899	28968	2799	3		61	\N	\N	2012-10-05 01:02:56	autobot_uscp-prd-lndt-1-1.local	
1900	28969	2799	4		61	\N	\N	2012-10-05 01:02:56	autobot_uscp-prd-lndt-1-1.local	
1901	28970	2799	5		61	\N	\N	2012-10-05 01:02:56	autobot_uscp-prd-lndt-1-1.local	
1902	30664	3162	1		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1903	30665	3162	2		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1904	30666	3162	3		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1905	30667	3162	4		61	\N	\N	2012-10-05 01:03:02	autobot_uscp-prd-lndt-1-1.local	
1906	30812	3197	5		61	\N	\N	2012-10-05 01:03:03	autobot_uscp-prd-lndt-1-1.local	
1907	25547	1954	3		61	\N	\N	2012-10-05 01:02:42	autobot_uscp-prd-lndt-1-1.local	
1908	29587	2932	1		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1909	29588	2932	2		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1910	29589	2932	3		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1911	29590	2932	4		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1912	29591	2932	5		61	\N	\N	2012-10-05 01:02:58	autobot_uscp-prd-lndt-1-1.local	
1913	30199	3051	1		61	\N	\N	2012-10-05 01:03:01	autobot_uscp-prd-lndt-1-1.local	
1914	32013	3229	2		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1915	32014	3229	3		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1916	32015	3229	4		61	\N	\N	2012-10-08 16:51:10	autobot_uscp-prd-lndt-1-2.local	
1917	26426	2167	2		61	\N	\N	2012-10-05 01:02:46	autobot_uscp-prd-lndt-1-1.local	
1918	26920	2276	6		61	\N	\N	2012-10-05 01:02:47	autobot_uscp-prd-lndt-1-1.local	
1919	26921	2276	7		61	\N	\N	2012-10-05 01:02:47	autobot_uscp-prd-lndt-1-1.local	
