1733	411	2012-10-29	2012-10-29 22:21:58	2	4359	73	10.14.154.94	DTP	\N	0
1734	429	2012-10-29	2012-10-29 22:21:58	4	4501	73	10.14.154.94	DTP	\N	0
1735	430	2012-10-29	2012-10-29 22:21:58	7	4507	73	10.14.154.94	DTP	\N	0
1736	92	2012-10-17	2012-10-18 00:44:17	6	4116	73	10.14.154.94	DTP	170 H02	0
1737	93	2012-10-17	2012-10-18 01:15:26	6	4110	73	10.14.154.94	DTP	170 C02	0
1738	94	2012-10-17	2012-10-18 01:16:00	6	4111	73	10.14.154.94	DTP	170 D02	0
1739	95	2012-10-17	2012-10-18 01:20:40	6	4115	73	10.14.154.94	DTP	170 G02	0
1740	99	2012-10-17	2012-10-18 01:39:53	6	4124	73	10.14.154.94	DTP	166 G01	0
1741	90	2012-10-17	2012-10-17 22:29:15	3	2998	73	10.14.152.33	DTP	202 D01	0
1742	344	2012-10-25	2012-10-26 00:53:46	5	5822	73	10.14.154.94	UCT	\N	0
1743	345	2012-10-25	2012-10-26 00:53:56	5	5834	73	10.14.154.94	UCT	\N	0
1744	346	2012-10-25	2012-10-26 00:54:02	5	5814	73	10.14.154.94	UCT	\N	0
1745	347	2012-10-25	2012-10-26 00:54:09	5	5796	73	10.14.154.94	UCT	\N	0
1746	391	2012-10-26	2012-10-29 15:50:10	1	3063	73	10.14.154.94	UCT	\N	0
1747	337	2012-10-25	2012-10-25 21:44:54	6	3380	73	10.14.154.94	UCT	\N	0
1748	460	2012-10-29	2012-10-29 23:09:45	3	4367	59	Kan_10.14.152.48	DTP	\N	0
1749	450	2012-10-29	2012-10-29 22:39:48	5	7717	59	amaroo_10.14.154.88	DTP	\N	0
1750	451	2012-10-29	2012-10-29 22:42:03	1	4378	59	Kan_10.14.152.48	DTP	\N	0
1751	452	2012-10-29	2012-10-29 22:45:26	3	4557	59	amaroo_10.14.154.88	DTP	\N	0
1752	453	2012-10-29	2012-10-29 22:45:50	2	4434	59	Kan_10.14.152.48	DTP	\N	0
1753	454	2012-10-29	2012-10-29 22:47:34	1	4363	59	Kan_10.14.152.48	DTP	\N	0
1754	455	2012-10-29	2012-10-29 22:47:45	3	6218	59	amaroo_10.14.154.88	DTP	\N	0
1755	456	2012-10-29	2012-10-29 22:51:04	1	8306	59	sajay_10.14.154.95	DTP	\N	0
1756	457	2012-10-29	2012-10-29 22:51:16	2	4364	59	Kan_10.14.152.48	DTP	\N	0
1757	458	2012-10-29	2012-10-29 23:00:31	1	4381	59	Kan_10.14.152.48	DTP	\N	0
1758	459	2012-10-29	2012-10-29 23:07:27	3	4422	59	Kan_10.14.152.48	DTP	\N	0
1759	461	2012-10-29	2012-10-29 23:09:53	1	4477	59	amaroo_10.14.154.88	DTP	\N	0
1760	458	2012-10-29	2012-10-29 23:17:51	1	4381	73	10.14.154.94	DTP	\N	0
1761	459	2012-10-29	2012-10-29 23:17:51	3	4422	73	10.14.154.94	DTP	\N	0
1762	461	2012-10-29	2012-10-29 23:17:51	1	4477	73	10.14.154.94	DTP	\N	0
1763	462	2012-10-29	2012-10-29 23:22:26	1	4407	59	Kan_10.14.152.48	DTP	\N	0
1764	450	2012-10-29	2012-10-29 23:17:51	5	7717	73	10.14.154.94	DTP	\N	0
1765	456	2012-10-29	2012-10-29 23:17:51	1	8306	73	10.14.154.94	DTP	\N	0
1766	463	2012-10-29	2012-10-29 23:31:28	1	4195	59	Kan_10.14.152.48	DTP	\N	0
1767	465	2012-10-29	2012-10-29 23:44:02	1	4190	59	tmcsherry_10.14.154.94	DTP	\N	0
1768	464	2012-10-29	2012-10-29 23:43:03	1	4456	59	amaroo_10.14.154.88	DTP	\N	0
1769	456	2012-10-29	2012-10-29 23:31:52	1	8306	59	10.14.154.94	DTP	RUO Rapid_CLIA	0
1770	466	2012-10-29	2012-10-29 23:49:25	2	4144	59	Kan_10.14.152.48	DTP	\N	0
1771	467	2012-10-29	2012-10-29 23:52:19	1	4137	59	Kan_10.14.152.48	DTP	\N	0
1772	468	2012-10-29	2012-10-30 00:49:11	2	6529	59	tmcsherry_10.14.154.94	DTP	\N	0
1773	469	2012-10-29	2012-10-30 00:49:53	3	6530	59	tmcsherry_10.14.154.94	DTP	\N	0
1774	132	2012-10-18	2012-10-29 22:01:05	2	6547	71	10.14.154.94	DTP	\N	0
1775	441	2012-10-29	2012-10-29 22:10:01	3	6549	71	10.14.154.94	DTP	\N	0
1776	470	2012-10-29	2012-10-30 01:27:18	4	4502	59	tmcsherry_10.14.154.94	DTP	\N	0
1777	471	2012-10-29	2012-10-30 01:49:48	1	5935	59	tmcsherry_10.14.154.94	DTP	\N	0
1778	450	2012-10-29	2012-10-29 23:30:46	5	7717	59	10.14.154.94	DTP	RUO Rapid_CLIA	0
1779	474	2012-10-30	2012-10-30 18:13:48	3	4540	59	amaroo_10.14.154.88	DTP	\N	0
1780	472	2012-10-30	2012-10-30 16:21:47	3	6056	59	amaroo_10.14.154.88	DTP	\N	0
1781	473	2012-10-30	2012-10-30 17:53:30	3	5216	59	amaroo_10.14.154.88	DTP	\N	0
1782	475	2012-10-30	2012-10-30 20:13:35	2	5662	59	amaroo_10.12.115.144	DTP	\N	0
1783	476	2012-10-30	2012-10-30 20:14:18	2	5318	59	amaroo_10.12.115.144	DTP	\N	0
1784	477	2012-10-30	2012-10-30 20:15:24	2	5469	59	amaroo_10.12.115.144	DTP	\N	0
1785	478	2012-10-30	2012-10-30 20:23:28	1	5926	59	amaroo_10.12.115.144	DTP	\N	0
1786	484	2012-10-30	2012-10-30 21:15:29	1	5428	59	amaroo_10.14.154.88	DTP	\N	0
1787	485	2012-10-30	2012-10-30 21:32:06	2	4538	59	Kan_10.14.152.48	DTP	\N	0
1788	486	2012-10-30	2012-10-30 21:35:24	2	4539	59	Kan_10.14.152.48	DTP	\N	0
1789	487	2012-10-30	2012-10-30 21:40:35	2	4541	59	Kan_10.14.152.48	DTP	\N	0
1790	488	2012-10-30	2012-10-30 21:52:42	2	4573	59	Kan_10.14.152.48	DTP	\N	0
1791	489	2012-10-30	2012-10-30 21:54:47	2	4638	59	Kan_10.14.152.48	DTP	\N	0
1792	92	2012-10-17	2012-10-29 23:00:29	6	4116	71	10.14.154.94	DTP	170 H02	0
1793	93	2012-10-17	2012-10-29 23:00:29	6	4110	71	10.14.154.94	DTP	170 C02	0
1794	94	2012-10-17	2012-10-29 23:00:29	6	4111	71	10.14.154.94	DTP	170 D02	0
1795	95	2012-10-17	2012-10-29 23:00:29	6	4115	71	10.14.154.94	DTP	170 G02	0
1796	99	2012-10-17	2012-10-29 23:00:29	6	4124	71	10.14.154.94	DTP	166 G01	0
1797	105	2012-10-18	2012-10-29 22:01:05	2	3037	71	10.14.154.94	LibPrep	93 G01	0
1798	114	2012-10-18	2012-10-29 22:01:05	1	6265	71	amaroo_10.14.154.88	DTP	\N	0
1799	158	2012-10-19	2012-10-29 22:34:52	4	6128	71	10.14.154.94	DTP	\N	0
1800	159	2012-10-19	2012-10-29 22:34:52	4	6134	71	10.14.154.94	DTP	\N	0
1801	161	2012-10-19	2012-10-29 22:34:52	4	6135	71	10.14.154.94	DTP	\N	0
1802	191	2012-10-19	2012-10-29 22:34:52	4	6158	71	10.14.154.94	DTP	\N	0
1803	192	2012-10-19	2012-10-29 22:34:52	4	6142	71	10.14.154.94	DTP	\N	0
1804	200	2012-10-20	2012-10-29 22:34:52	4	6181	71	10.14.154.94	DTP	\N	0
1805	201	2012-10-20	2012-10-29 22:34:52	4	6167	71	10.14.154.94	DTP	\N	0
1806	202	2012-10-20	2012-10-29 22:34:52	4	6204	71	10.14.154.94	DTP	\N	0
1807	203	2012-10-20	2012-10-29 22:34:52	4	6152	71	10.14.154.94	DTP	\N	0
1808	204	2012-10-20	2012-10-29 22:34:52	4	6159	71	10.14.154.94	DTP	\N	0
1809	205	2012-10-20	2012-10-29 22:34:52	4	6162	71	10.14.154.94	DTP	\N	0
1810	206	2012-10-20	2012-10-29 22:34:52	4	6209	71	10.14.154.94	DTP	\N	0
1811	207	2012-10-20	2012-10-29 22:34:52	4	6211	71	10.14.154.94	DTP	\N	0
1812	208	2012-10-20	2012-10-29 22:34:52	3	6131	71	10.14.154.94	DTP	\N	0
1813	209	2012-10-20	2012-10-29 22:42:09	1	6191	71	10.14.154.94	DTP	\N	0
1814	210	2012-10-20	2012-10-29 22:42:09	1	6165	71	10.14.154.94	DTP	\N	0
1815	211	2012-10-20	2012-10-29 22:42:09	2	6132	71	10.14.154.94	DTP	\N	0
1816	213	2012-10-22	2012-10-29 22:42:09	5	3937	71	10.14.154.94	DTP	\N	0
1817	214	2012-10-22	2012-10-29 22:42:09	1	5426	71	10.14.154.94	DTP	\N	0
1818	220	2012-10-22	2012-10-29 22:42:09	2	4375	71	10.14.154.94	DTP	\N	0
1819	221	2012-10-22	2012-10-29 22:42:09	3	4378	71	10.14.154.94	DTP	\N	0
1820	222	2012-10-22	2012-10-29 22:42:09	3	4380	71	10.14.154.94	DTP	\N	0
1821	223	2012-10-22	2012-10-29 22:42:09	1	3585	71	10.14.154.94	DTP	\N	0
1822	224	2012-10-22	2012-10-29 22:42:09	3	4599	71	10.14.154.94	DTP	\N	0
1823	226	2012-10-22	2012-10-29 22:42:09	3	6272	71	10.14.154.94	DTP	\N	0
1824	228	2012-10-22	2012-10-29 22:42:09	1	4145	71	10.14.154.94	DTP	\N	0
1825	229	2012-10-22	2012-10-29 22:42:09	1	4884	71	10.14.154.94	DTP	\N	0
1826	230	2012-10-22	2012-10-29 22:42:09	4	6993	71	10.14.154.94	DTP	\N	0
1827	231	2012-10-22	2012-10-29 22:42:09	1	6809	71	10.14.154.94	DTP	\N	0
1828	232	2012-10-22	2012-10-29 22:42:09	3	6778	71	10.14.154.94	DTP	\N	0
1829	233	2012-10-22	2012-10-29 22:42:09	3	6397	71	10.14.154.94	DTP	\N	0
1830	234	2012-10-22	2012-10-29 22:42:09	5	6399	71	10.14.154.94	DTP	\N	0
1831	235	2012-10-22	2012-10-29 22:42:09	2	6784	71	10.14.154.94	DTP	\N	0
1832	236	2012-10-22	2012-10-29 22:42:09	2	6785	71	10.14.154.94	DTP	\N	0
1833	237	2012-10-22	2012-10-29 22:42:09	2	6788	71	10.14.154.94	DTP	\N	0
1834	238	2012-10-22	2012-10-29 22:42:09	2	6789	71	10.14.154.94	DTP	\N	0
1835	240	2012-10-22	2012-10-29 22:42:09	4	6125	71	10.14.154.94	DTP	\N	0
1836	243	2012-10-22	2012-10-29 22:42:09	3	6283	71	10.14.154.94	DTP	\N	0
1837	250	2012-10-22	2012-10-29 22:42:09	4	6180	71	10.14.154.94	DTP	\N	0
1838	253	2012-10-22	2012-10-29 22:42:09	4	6207	71	10.14.154.94	DTP	\N	0
1839	254	2012-10-22	2012-10-29 22:42:09	4	6157	71	10.14.154.94	DTP	\N	0
1840	256	2012-10-22	2012-10-29 22:42:09	3	6221	71	10.14.154.94	DTP	\N	0
1841	259	2012-10-22	2012-10-29 22:42:09	4	6201	71	10.14.154.94	DTP	\N	0
1842	263	2012-10-22	2012-10-29 22:42:09	3	6310	71	10.14.154.94	DTP	\N	0
1843	264	2012-10-22	2012-10-29 22:42:09	2	6504	71	10.14.154.94	DTP	\N	0
1844	265	2012-10-22	2012-10-29 22:42:09	1	6394	71	10.14.154.94	DTP	\N	0
1845	266	2012-10-22	2012-10-29 22:42:09	3	6292	71	10.14.154.94	DTP	\N	0
1846	267	2012-10-23	2012-10-29 22:42:09	2	3985	71	10.14.154.94	DTP	\N	0
1847	269	2012-10-23	2012-10-29 22:42:09	2	6261	71	10.14.154.94	DTP	\N	0
1848	272	2012-10-23	2012-10-29 22:42:09	1	3584	71	10.14.154.94	DTP	\N	0
1849	273	2012-10-23	2012-10-29 22:42:09	1	4645	71	10.14.154.94	DTP	\N	0
1850	275	2012-10-23	2012-10-29 22:42:09	3	4916	71	10.14.154.94	DTP	\N	0
1851	276	2012-10-23	2012-10-29 22:42:09	3	5889	71	10.14.154.94	DTP	\N	0
1852	277	2012-10-23	2012-10-29 22:42:09	3	6487	71	10.14.154.94	DTP	\N	0
1853	280	2012-10-23	2012-10-29 22:42:09	3	6484	71	10.14.154.94	DTP	\N	0
1854	281	2012-10-23	2012-10-29 22:42:09	1	6482	71	10.14.154.94	DTP	\N	0
1855	282	2012-10-23	2012-10-29 22:42:09	3	6483	71	10.14.154.94	DTP	\N	0
1856	283	2012-10-23	2012-10-29 22:42:09	3	6488	71	10.14.154.94	DTP	\N	0
1857	284	2012-10-23	2012-10-29 22:42:09	3	6490	71	10.14.154.94	DTP	\N	0
1858	286	2012-10-23	2012-10-29 22:42:09	2	6494	71	10.14.154.94	DTP	\N	0
1859	290	2012-10-23	2012-10-29 22:42:09	3	4248	71	10.14.154.94	DTP	\N	0
1860	292	2012-10-23	2012-10-29 22:42:09	3	4244	71	10.14.154.94	DTP	\N	0
1861	293	2012-10-23	2012-10-29 22:42:09	3	4254	71	10.14.154.94	DTP	\N	0
1862	294	2012-10-23	2012-10-29 22:42:09	3	4335	71	10.14.154.94	DTP	\N	0
1863	295	2012-10-23	2012-10-29 22:42:09	3	4249	71	10.14.154.94	DTP	\N	0
1864	296	2012-10-23	2012-10-29 22:42:10	3	4266	71	10.14.154.94	DTP	\N	0
1865	297	2012-10-23	2012-10-29 22:42:10	3	4253	71	10.14.154.94	DTP	\N	0
1866	298	2012-10-23	2012-10-29 22:42:10	3	4303	71	10.14.154.94	DTP	\N	0
1867	299	2012-10-23	2012-10-29 22:42:10	3	4709	71	10.14.154.94	DTP	\N	0
1868	301	2012-10-23	2012-10-29 22:42:10	3	4190	71	10.14.154.94	DTP	\N	0
1869	302	2012-10-23	2012-10-29 22:42:10	3	4890	71	10.14.154.94	DTP	\N	0
1870	305	2012-10-23	2012-10-29 22:42:10	6	4474	71	10.14.154.94	DTP	\N	0
1871	318	2012-10-24	2012-10-29 22:03:22	4	6122	71	10.14.154.94	UCT	\N	2
1872	320	2012-10-24	2012-10-29 22:01:05	4	6123	71	10.14.154.94	UCT	\N	0
1873	321	2012-10-24	2012-10-29 22:01:05	4	6126	71	10.14.154.94	UCT	\N	2
1874	337	2012-10-25	2012-10-29 23:06:41	6	3380	71	10.14.154.94	UCT	\N	0
1875	338	2012-10-25	2012-10-29 15:38:47	1	4907	71	10.14.154.94	DTP	ReQ request 10/26..lanes currently running, and passing	0
1876	339	2012-10-25	2012-10-29 22:42:10	3	4891	71	10.14.154.94	DTP	\N	0
1877	340	2012-10-25	2012-10-29 22:42:10	3	4892	71	10.14.154.94	DTP	\N	0
1878	341	2012-10-25	2012-10-29 22:42:10	2	3512	71	10.14.154.94	DTP	\N	0
1879	342	2012-10-25	2012-10-29 22:42:10	1	4532	71	10.14.154.94	DTP	\N	0
1880	344	2012-10-25	2012-10-29 23:04:18	5	5822	71	10.14.154.94	UCT	\N	0
1881	345	2012-10-25	2012-10-29 23:04:18	5	5834	71	10.14.154.94	UCT	\N	0
1882	346	2012-10-25	2012-10-29 23:04:18	5	5814	71	10.14.154.94	UCT	\N	0
1883	347	2012-10-25	2012-10-29 23:04:18	5	5796	71	10.14.154.94	UCT	\N	0
1884	350	2012-10-25	2012-10-29 22:42:10	2	6285	71	10.14.154.94	DTP	\N	0
1885	352	2012-10-25	2012-10-29 22:42:10	3	6540	71	10.14.154.94	DTP	\N	0
1886	353	2012-10-25	2012-10-29 22:42:10	3	6537	71	10.14.154.94	DTP	\N	0
1887	354	2012-10-25	2012-10-29 22:42:10	1	6541	71	10.14.154.94	DTP	\N	0
1888	355	2012-10-25	2012-10-29 22:42:10	3	6523	71	10.14.154.94	DTP	\N	0
1889	356	2012-10-25	2012-10-29 22:42:10	3	6522	71	10.14.154.94	DTP	\N	0
1890	358	2012-10-25	2012-10-29 22:42:10	1	6524	71	10.14.154.94	DTP	\N	0
1891	360	2012-10-25	2012-10-29 22:42:10	1	6521	71	10.14.154.94	DTP	\N	0
1892	361	2012-10-25	2012-10-29 22:46:50	1	5788	71	10.14.154.94	DTP	\N	0
1893	362	2012-10-25	2012-10-29 22:42:10	1	4914	71	10.14.154.94	DTP	\N	0
1894	363	2012-10-25	2012-10-29 22:42:10	1	6456	71	10.14.154.94	DTP	low density on previous ReQ	0
1895	364	2012-10-25	2012-10-29 22:42:10	2	5921	71	10.14.154.94	DTP	\N	0
1896	366	2012-10-25	2012-10-29 22:42:10	1	3031	71	10.14.154.94	DTP	low density on previous ReQ	0
1897	367	2012-10-25	2012-10-29 22:42:10	1	5874	71	10.14.154.94	DTP	\N	0
1898	368	2012-10-25	2012-10-29 22:42:10	1	5947	71	10.14.154.94	DTP	\N	0
1899	369	2012-10-25	2012-10-29 22:42:10	3	5941	71	10.14.154.94	DTP	\N	0
1900	370	2012-10-25	2012-10-29 22:42:10	3	5920	71	10.14.154.94	DTP	\N	0
1901	371	2012-10-25	2012-10-29 22:42:10	2	5948	71	10.14.154.94	DTP	\N	0
1902	372	2012-10-25	2012-10-29 22:42:10	1	5883	71	10.14.154.94	DTP	\N	0
1903	373	2012-10-25	2012-10-29 22:46:50	2	6257	71	10.14.154.94	DTP	previous ReQ overclustered	0
1904	375	2012-10-25	2012-10-29 22:42:10	2	5923	71	10.14.154.94	DTP	\N	0
1905	378	2012-10-25	2012-10-29 22:42:10	1	6230	71	10.14.154.94	DTP	overclustered	0
1906	379	2012-10-25	2012-10-29 22:42:10	1	6229	71	10.14.154.94	DTP	overclustered	0
1907	380	2012-10-25	2012-10-29 22:42:10	1	6450	71	10.14.154.94	DTP	underclustered in previous ReQ	0
1908	382	2012-10-25	2012-10-29 22:42:10	1	5429	71	10.14.154.94	DTP	high error rate	0
1909	391	2012-10-26	2012-10-29 23:05:19	1	3063	71	10.14.154.94	UCT	\N	0
1910	398	2012-10-27	2012-10-29 22:48:53	1	4240	71	10.14.154.94	DTP	\N	0
1911	440	2012-10-29	2012-10-29 22:09:14	3	6548	71	10.14.154.94	DTP	\N	0
1912	442	2012-10-29	2012-10-29 22:10:51	1	7032	71	10.14.154.94	DTP	\N	0
1913	443	2012-10-29	2012-10-29 22:12:50	2	6342	71	10.14.154.94	DTP	\N	0
1914	444	2012-10-29	2012-10-29 22:13:29	1	6352	71	10.14.154.94	DTP	\N	0
1915	445	2012-10-29	2012-10-29 22:14:06	1	6332	71	10.14.154.94	DTP	\N	0
1916	446	2012-10-29	2012-10-29 22:14:52	3	6333	71	10.14.154.94	DTP	\N	0
1917	447	2012-10-29	2012-10-29 22:17:16	1	6345	71	10.14.154.94	DTP	\N	0
1918	27	2012-10-16	2012-10-23 19:28:22	3	3405	73	10.14.152.33	libraryPrep	LP 2090	0
1919	53	2012-10-17	2012-10-23 19:50:46	6	6051	73	10.14.152.33	libraryPrep	LP 3116	0
1920	128	2012-10-18	2012-10-18 22:40:21	3	4367	73	10.14.152.33	libraryPrep	LP 2089	0
1921	137	2012-10-18	2012-10-23 19:31:07	3	4387	73	10.14.152.33	libraryPrep	LP 2090	0
1922	142	2012-10-18	2012-10-23 19:52:50	3	4895	73	10.14.152.33	libraryPrep	LP 3116	0
1923	163	2012-10-19	2012-10-23 19:56:27	3	4896	73	10.14.152.33	libraryPrep	LP 3107	0
1924	165	2012-10-19	2012-10-23 16:11:53	3	4894	73	10.14.152.33	libraryPrep	LP 3107	0
1925	166	2012-10-19	2012-10-23 19:58:43	3	4901	73	10.14.152.33	libraryPrep	LP 3107	0
1926	167	2012-10-19	2012-10-23 19:59:17	3	4902	73	10.14.152.33	libraryPrep	LP 3107	0
1927	168	2012-10-19	2012-10-23 19:59:53	3	4903	73	10.14.152.33	libraryPrep	LP 3107	0
1928	169	2012-10-19	2012-10-23 20:00:13	3	4904	73	10.14.152.33	libraryPrep	LP 3107	0
1929	170	2012-10-19	2012-10-23 19:56:58	3	4897	73	10.14.152.33	libraryPrep	LP 3107	0
1930	171	2012-10-19	2012-10-23 19:57:31	3	4898	73	10.14.152.33	libraryPrep	LP 3107	0
1931	172	2012-10-19	2012-10-23 20:00:39	3	4906	73	10.14.152.33	libraryPrep	LP 3107	0
1932	176	2012-10-19	2012-10-29 15:25:20	3	6531	73	10.14.152.33	libraryPrep	LP 3112	0
1933	187	2012-10-19	2012-10-23 16:11:06	3	5040	73	10.14.152.33	libraryPrep	LP 3106	0
1934	193	2012-10-19	2012-10-23 19:48:05	3	5162	73	10.14.152.33	libraryPrep	LP 3116	0
1935	195	2012-10-19	2012-10-23 19:47:09	3	5032	73	10.14.152.33	libraryPrep	LP 3116	0
1936	212	2012-10-21	2012-10-23 19:58:05	3	4900	73	10.14.152.33	libraryPrep	LP 3107	0
1937	241	2012-10-22	2012-10-23 19:51:37	6	4491	73	10.14.152.33	libraryPrep	LP 3116	0
1938	242	2012-10-22	2012-10-23 19:52:23	3	4193	73	10.14.152.33	libraryPrep	LP 3116	0
1939	244	2012-10-22	2012-10-23 19:51:59	6	4492	73	10.14.152.33	libraryPrep	LP 3116	0
1940	246	2012-10-22	2012-10-23 19:29:48	3	5902	73	10.14.152.33	libraryPrep	LP 2090	0
1941	247	2012-10-22	2012-10-23 19:46:15	3	5038	73	10.14.152.33	libraryPrep	LP 3116	0
1942	249	2012-10-22	2012-10-23 19:50:16	3	4712	73	10.14.152.33	libraryPrep	LP 3116	0
1943	251	2012-10-22	2012-10-23 19:51:16	6	4473	73	10.14.152.33	libraryPrep	LP 3116	0
1944	252	2012-10-22	2012-10-23 19:47:40	3	5146	73	10.14.152.33	libraryPrep	LP 3116	0
1945	255	2012-10-22	2012-10-23 19:46:39	3	5078	73	10.14.152.33	libraryPrep	LP 3116	0
1946	257	2012-10-22	2012-10-23 19:48:26	3	5264	73	10.14.152.33	libraryPrep	LP 3116	0
1947	258	2012-10-22	2012-10-23 19:48:56	7	4506	73	10.14.152.33	libraryPrep	LP 3116	0
1948	260	2012-10-22	2012-10-23 19:30:21	3	5892	73	10.14.152.33	libraryPrep	LP 2090	0
1949	261	2012-10-22	2012-10-23 19:49:49	5	5832	73	10.14.152.33	libraryPrep	LP 3116	0
1950	262	2012-10-22	2012-10-23 19:29:01	3	5893	73	10.14.152.33	libraryPrep	LP 2090	0
1951	271	2012-10-23	2012-10-23 19:49:14	1	4500	73	10.14.152.33	libraryPrep	LP 3116	0
1952	279	2012-10-23	2012-10-29 15:26:07	3	6486	73	10.14.152.33	libraryPrep	LP 3112	0
1953	464	2012-10-29	2012-10-29 23:48:57	1	4456	73	10.14.154.94	DTP	\N	0
1954	90	2012-10-17	2012-10-29 23:02:02	3	2998	59	10.14.154.94	libraryPrep	No UCT Left	0
1955	132	2012-10-18	2012-10-30 01:22:35	2	6547	59	10.14.154.94	libraryPrep	No UCT left	0
1956	314	2012-10-24	2012-10-24 19:50:09	1	4499	59	10.14.154.94	libraryPrep	No UCT left	0
1957	348	2012-10-25	2012-10-29 15:33:53	5	5803	59	10.14.154.94	libraryPrep	no UCT left	0
1958	385	2012-10-26	2012-10-29 15:48:44	3	4888	59	10.14.154.94	libraryPrep	No UCT left	0
1959	387	2012-10-26	2012-10-29 15:46:11	6	4487	59	10.14.154.94	libraryPrep	no UCT left	0
1960	426	2012-10-29	2012-10-29 22:51:53	7	4508	59	10.14.154.94	libraryPrep	No UCT left	0
1961	430	2012-10-29	2012-10-29 22:55:46	7	4507	59	10.14.154.94	libraryPrep	No UCT left	0
1962	461	2012-10-29	2012-10-29 23:28:10	1	4477	59	10.14.154.94	libraryPrep	no UCT left	0
1963	441	2012-10-29	2012-10-30 01:23:18	3	6549	59	10.14.154.94	libraryPrep	\N	0
1964	467	2012-10-29	2012-10-30 00:38:39	1	4137	59	10.14.154.94	libraryPrep	No UCT left	0
1965	466	2012-10-29	2012-10-30 00:38:24	2	4144	59	10.14.154.94	libraryPrep	No UCT left	0
1966	463	2012-10-29	2012-10-29 23:39:48	1	4195	59	10.14.154.94	libraryPrep	No UCT left	0
1967	465	2012-10-29	2012-10-29 23:47:04	1	4190	59	10.14.154.94	libraryPrep	No UCT left	0
1968	479	2012-10-30	2012-10-30 20:43:36	3	4548	59	kgietzen_10.14.152.33	libraryPrep	\N	0
1969	480	2012-10-30	2012-10-30 20:46:06	3	7699	59	kgietzen_10.14.152.33	libraryPrep	\N	0
1970	481	2012-10-30	2012-10-30 20:46:41	3	7700	59	kgietzen_10.14.152.33	libraryPrep	\N	0
1971	482	2012-10-30	2012-10-30 20:50:39	3	5497	59	kgietzen_10.14.152.33	libraryPrep	\N	0
1972	483	2012-10-30	2012-10-30 20:51:21	3	5499	59	kgietzen_10.14.152.33	libraryPrep	\N	0
1973	425	2012-10-29	2012-10-29 22:52:51	3	4365	59	10.14.154.94	libraryPrep	No UCT Left	0
1974	449	2012-10-29	2012-10-29 22:30:28	3	4416	59	Kan_10.14.152.48	libraryPrep	\N	0
1975	425	2012-10-29	2012-10-31 14:56:44	3	4365	73	10.14.152.33	libraryPrep	LP 3119	0
1976	458	2012-10-29	2012-10-29 23:27:21	1	4381	59	10.14.154.94	libraryPrep	no UCT left	0
1977	459	2012-10-29	2012-10-29 23:27:46	3	4422	59	10.14.154.94	libraryPrep	no UCT left	0
1978	389	2012-10-26	2012-10-29 15:47:09	1	3069	59	10.14.154.94	libraryPrep	no UCT left	0
1979	390	2012-10-26	2012-10-29 15:49:05	3	3062	59	10.14.154.94	libraryPrep	no UCT left	0
1980	392	2012-10-26	2012-10-29 15:49:27	3	3057	59	10.14.154.94	libraryPrep	no UCT left	0
1981	393	2012-10-27	2012-10-29 22:18:47	1	3579	59	10.14.154.94	libraryPrep	No UCT left	0
1982	394	2012-10-27	2012-10-29 15:47:35	1	3673	59	10.14.154.94	libraryPrep	no UCT left	0
1983	395	2012-10-27	2012-10-27 22:57:25	3	4250	59	Kan_10.224.200.237	libraryPrep	\N	0
1984	396	2012-10-27	2012-10-27 23:13:51	3	4237	59	Kan_10.224.200.237	libraryPrep	\N	0
1985	417	2012-10-29	2012-10-29 18:16:51	3	4345	59	Kan_10.14.152.48	libraryPrep	\N	0
1986	397	2012-10-27	2012-10-27 23:22:33	3	4239	59	Kan_10.224.200.237	libraryPrep	\N	0
1987	399	2012-10-27	2012-10-27 23:56:20	3	4233	59	Kan_10.224.200.237	libraryPrep	\N	0
1988	400	2012-10-27	2012-10-28 04:12:46	3	4263	59	Kan_10.224.200.237	libraryPrep	\N	0
1989	401	2012-10-27	2012-10-28 04:24:53	3	4281	59	Kan_10.224.200.237	libraryPrep	\N	0
1990	402	2012-10-27	2012-10-28 04:29:39	3	4282	59	Kan_10.224.200.237	libraryPrep	\N	0
1991	403	2012-10-27	2012-10-28 04:32:20	3	4306	59	Kan_10.224.200.237	libraryPrep	\N	0
1992	404	2012-10-27	2012-10-29 15:48:05	2	4283	59	10.14.154.94	libraryPrep	no UCT left	0
1993	409	2012-10-29	2012-10-29 17:33:10	3	4342	59	Kan_10.14.152.48	libraryPrep	\N	0
1994	411	2012-10-29	2012-10-29 22:53:37	2	4359	59	10.14.154.94	libraryPrep	No UCT left	0
1995	399	2012-10-27	2012-10-31 15:05:46	3	4233	73	10.14.152.33	libraryPrep	\N	0
1996	400	2012-10-27	2012-10-31 15:05:46	3	4263	73	10.14.152.33	libraryPrep	\N	0
1997	401	2012-10-27	2012-10-31 15:05:46	3	4281	73	10.14.152.33	libraryPrep	\N	0
1998	402	2012-10-27	2012-10-31 15:05:46	3	4282	73	10.14.152.33	libraryPrep	\N	0
1999	404	2012-10-27	2012-10-31 15:05:46	2	4283	73	10.14.152.33	libraryPrep	no UCT left	0
2000	403	2012-10-27	2012-10-31 15:05:46	3	4306	73	10.14.152.33	libraryPrep	\N	0
2001	411	2012-10-29	2012-10-31 15:05:46	2	4359	73	10.14.152.33	libraryPrep	No UCT left	0
